event_id,timestamp,publisher_id,site_id,session_id,page_id,page_category,ad_unit,ad_format,device,country,ad_requests,impressions,viewable_impressions,clicks,revenue,user_id,traffic_source,is_returning_user,page_views,time_on_page_seconds,scroll_depth_pct,bounce,date
evt_001089,2026-03-09 11:53:00,demo_publisher,site B,sess_000660,page_084,tecnologia,topo da página,banner,computador,MX,6,3,2,0,0.02068,user_000777,referência,0,1,43.4,93.1,0,2026-03-09
evt_001090,2026-03-31 04:10:00,demo_publisher,site C,sess_001306,page_006,esportes,meio do artigo,vídeo,celular,BR,2,2,1,0,0.01625,user_000212,orgânico,1,1,146.0,45.8,0,2026-03-31
evt_001091,2026-03-27 21:28:00,demo_publisher,site B,sess_000942,page_039,estilo de vida,topo da página,nativo,celular,MX,2,2,0,0,0.01061,user_002537,direto,0,1,68.5,41.8,0,2026-03-27
evt_001092,2026-04-20 13:50:00,demo_publisher,site A,sess_000844,page_041,finanças,meio do artigo,banner,celular,BR,6,6,2,0,0.01799,user_002892,redes sociais,0,1,27.0,67.1,0,2026-04-20
evt_001093,2026-03-24 13:18:00,demo_publisher,site C,sess_000960,page_094,tecnologia,topo da página,vídeo,celular,AR,4,3,2,0,0.01907,user_000107,orgânico,0,1,24.5,19.6,0,2026-03-24
evt_001094,2026-03-20 17:10:00,demo_publisher,site A,sess_001949,page_125,esportes,rodapé fixo,banner,celular,BR,5,3,3,0,0.01006,user_000156,orgânico,0,1,49.4,59.5,0,2026-03-20
evt_001095,2026-03-05 19:16:00,demo_publisher,site C,sess_001995,page_098,finanças,rodapé fixo,nativo,celular,AR,6,6,4,0,0.03898,user_001678,orgânico,1,1,33.2,17.1,1,2026-03-05
evt_001096,2026-04-20 03:03:00,demo_publisher,site C,sess_000323,page_061,notícias,lateral,nativo,computador,BR,1,0,0,0,0.0,user_000130,orgânico,1,1,26.3,40.6,0,2026-04-20
evt_001097,2026-04-15 07:40:00,demo_publisher,site C,sess_000229,page_073,notícias,meio do artigo,nativo,celular,BR,4,4,3,0,0.00916,user_002165,direto,0,1,33.2,58.0,0,2026-04-15
evt_001098,2026-03-03 11:22:00,demo_publisher,site B,sess_000489,page_072,tecnologia,meio do artigo,banner,computador,CL,1,0,0,0,0.00177,user_002836,redes sociais,0,1,43.4,25.1,1,2026-03-03
evt_001099,2026-03-27 00:38:00,demo_publisher,site C,sess_001704,page_021,esportes,rodapé fixo,banner,celular,BR,6,5,4,0,0.00839,user_000840,redes sociais,1,1,105.8,63.2,1,2026-03-27
evt_001100,2026-03-29 18:47:00,demo_publisher,site C,sess_000919,page_134,notícias,meio do artigo,banner,tablet,BR,3,3,1,0,0.01022,user_000883,referência,0,1,89.4,14.4,0,2026-03-29
evt_001101,2026-03-29 03:49:00,demo_publisher,site C,sess_001727,page_128,notícias,meio do artigo,banner,computador,BR,3,1,1,0,0.00431,user_002590,direto,1,1,76.4,56.6,0,2026-03-29
evt_001102,2026-04-25 03:15:00,demo_publisher,site A,sess_001293,page_034,finanças,topo da página,nativo,computador,BR,2,2,2,0,0.02314,user_001069,direto,1,1,92.4,80.8,1,2026-04-25
evt_001103,2026-03-10 00:58:00,demo_publisher,site A,sess_001106,page_016,tecnologia,topo da página,nativo,computador,BR,4,4,2,0,0.01481,user_000721,redes sociais,0,1,75.0,81.4,0,2026-03-10
evt_001104,2026-03-19 09:08:00,demo_publisher,site C,sess_000563,page_023,esportes,meio do artigo,banner,tablet,BR,4,2,2,0,0.02405,user_000253,direto,0,1,102.3,88.6,0,2026-03-19
evt_001105,2026-03-11 20:32:00,demo_publisher,site A,sess_000688,page_088,tecnologia,lateral,banner,celular,BR,6,6,4,0,0.03276,user_002519,orgânico,0,1,27.8,40.4,1,2026-03-11
evt_001106,2026-03-15 15:28:00,demo_publisher,site B,sess_000296,page_005,tecnologia,rodapé fixo,nativo,celular,MX,1,0,0,0,0.00083,user_002777,orgânico,0,1,19.0,49.9,1,2026-03-15
evt_001107,2026-04-24 10:13:00,demo_publisher,site B,sess_001038,page_015,esportes,intersticial,nativo,computador,BR,5,4,2,0,0.02568,user_000236,orgânico,0,1,60.2,44.2,0,2026-04-24
evt_001108,2026-04-26 10:38:00,demo_publisher,site A,sess_000561,page_091,tecnologia,meio do artigo,vídeo,computador,CL,6,5,4,0,0.02271,user_002409,direto,0,1,85.2,75.1,0,2026-04-26
evt_001109,2026-03-03 16:17:00,demo_publisher,site A,sess_000585,page_021,notícias,meio do artigo,banner,computador,BR,6,5,3,0,0.01646,user_000480,redes sociais,0,1,54.4,62.2,0,2026-03-03
evt_001110,2026-04-07 22:12:00,demo_publisher,site A,sess_000080,page_010,finanças,rodapé fixo,banner,celular,US,4,3,2,0,0.00835,user_000417,newsletter,0,1,29.2,65.8,0,2026-04-07
evt_001111,2026-03-14 23:18:00,demo_publisher,site A,sess_001598,page_003,notícias,meio do artigo,banner,computador,US,5,4,3,0,0.0217,user_001143,orgânico,0,1,76.9,56.7,0,2026-03-14
evt_001112,2026-03-12 13:17:00,demo_publisher,site C,sess_001878,page_099,notícias,meio do artigo,nativo,tablet,BR,1,1,1,0,0.00351,user_001310,orgânico,1,1,60.8,69.4,0,2026-03-12
evt_001113,2026-03-18 12:33:00,demo_publisher,site A,sess_000997,page_051,notícias,lateral,nativo,celular,BR,1,1,0,0,0.00092,user_002562,orgânico,0,1,36.4,40.9,0,2026-03-18
evt_001114,2026-03-12 15:55:00,demo_publisher,site A,sess_001072,page_040,notícias,topo da página,banner,tablet,BR,5,5,3,0,0.01328,user_002099,referência,1,1,37.4,73.9,0,2026-03-12
evt_001115,2026-03-30 09:53:00,demo_publisher,site A,sess_001851,page_089,tecnologia,topo da página,banner,computador,BR,2,1,0,0,0.00803,user_000434,redes sociais,0,1,10.3,64.6,0,2026-03-30
evt_001116,2026-04-29 17:40:00,demo_publisher,site A,sess_001023,page_024,estilo de vida,meio do artigo,nativo,celular,BR,5,5,2,0,0.01575,user_001752,direto,1,1,18.5,78.9,1,2026-04-29
evt_001117,2026-04-05 04:28:00,demo_publisher,site B,sess_001245,page_073,entretenimento,meio do artigo,banner,computador,BR,5,3,3,0,0.00813,user_002626,redes sociais,1,1,17.1,50.8,0,2026-04-05
evt_001118,2026-04-13 09:28:00,demo_publisher,site A,sess_000856,page_068,finanças,topo da página,nativo,celular,BR,5,4,2,0,0.02436,user_001986,orgânico,0,1,15.0,67.0,0,2026-04-13
evt_001119,2026-03-30 14:20:00,demo_publisher,site A,sess_001029,page_094,estilo de vida,topo da página,banner,celular,US,6,4,3,0,0.01003,user_000689,direto,0,1,82.7,79.9,0,2026-03-30
evt_001120,2026-03-01 20:01:00,demo_publisher,site C,sess_001044,page_087,notícias,topo da página,banner,computador,BR,2,2,2,0,0.01252,user_000387,referência,1,1,7.4,35.0,0,2026-03-01
evt_001121,2026-03-06 01:07:00,demo_publisher,site B,sess_001422,page_094,estilo de vida,rodapé fixo,banner,tablet,AR,5,3,3,0,0.01354,user_001358,redes sociais,0,1,5.9,82.3,0,2026-03-06
evt_001122,2026-03-17 03:10:00,demo_publisher,site A,sess_001208,page_030,esportes,rodapé fixo,mídia rica,computador,BR,5,3,3,1,0.01961,user_001417,orgânico,0,1,178.5,52.8,0,2026-03-17
evt_001123,2026-03-15 14:52:00,demo_publisher,site B,sess_001008,page_020,entretenimento,rodapé fixo,banner,computador,BR,2,0,0,0,0.00021,user_001058,direto,0,1,40.0,73.7,0,2026-03-15
evt_001124,2026-04-20 10:26:00,demo_publisher,site A,sess_000152,page_075,entretenimento,rodapé fixo,banner,celular,BR,2,2,1,0,0.00795,user_000328,direto,0,1,20.6,74.3,1,2026-04-20
evt_001125,2026-04-20 14:46:00,demo_publisher,site A,sess_001809,page_008,notícias,topo da página,vídeo,celular,US,4,3,2,0,0.02618,user_000355,referência,0,1,186.9,54.5,1,2026-04-20
evt_001126,2026-04-21 05:56:00,demo_publisher,site A,sess_001776,page_064,estilo de vida,topo da página,banner,computador,BR,6,5,4,0,0.02302,user_001587,orgânico,0,1,27.0,58.7,0,2026-04-21
evt_001127,2026-04-08 06:07:00,demo_publisher,site B,sess_000369,page_087,estilo de vida,meio do artigo,banner,tablet,BR,4,1,0,0,0.00555,user_002832,referência,1,1,86.2,31.0,0,2026-04-08
evt_001128,2026-04-03 08:53:00,demo_publisher,site A,sess_000587,page_115,estilo de vida,meio do artigo,banner,computador,BR,1,1,0,0,0.00362,user_001794,referência,0,1,41.3,22.2,0,2026-04-03
evt_001129,2026-04-08 22:46:00,demo_publisher,site B,sess_001946,page_091,notícias,lateral,nativo,celular,BR,3,3,1,0,0.01477,user_001315,orgânico,1,1,13.8,60.1,1,2026-04-08
evt_001130,2026-03-25 09:48:00,demo_publisher,site B,sess_000642,page_139,estilo de vida,topo da página,banner,computador,CL,3,2,2,0,0.00644,user_002793,direto,0,1,4.3,81.5,0,2026-03-25
evt_001131,2026-04-10 05:05:00,demo_publisher,site A,sess_001624,page_078,tecnologia,rodapé fixo,vídeo,computador,CL,4,4,4,0,0.02607,user_002071,orgânico,1,1,44.5,54.4,0,2026-04-10
evt_001132,2026-04-17 15:59:00,demo_publisher,site B,sess_001571,page_063,esportes,meio do artigo,vídeo,celular,BR,4,3,3,0,0.01437,user_002154,orgânico,1,1,25.9,16.4,1,2026-04-17
evt_001133,2026-04-15 18:34:00,demo_publisher,site B,sess_001721,page_035,finanças,meio do artigo,nativo,celular,BR,6,5,4,0,0.0464,user_001726,direto,0,1,44.7,56.5,0,2026-04-15
evt_001134,2026-04-06 19:54:00,demo_publisher,site C,sess_000032,page_094,notícias,rodapé fixo,banner,celular,BR,6,3,1,0,0.0076,user_002288,orgânico,1,1,87.7,48.1,0,2026-04-06
evt_001135,2026-03-04 11:40:00,demo_publisher,site B,sess_000966,page_113,entretenimento,meio do artigo,vídeo,computador,BR,4,3,2,0,0.03624,user_001505,orgânico,0,1,63.5,50.9,1,2026-03-04
evt_001136,2026-04-13 11:55:00,demo_publisher,site A,sess_001131,page_045,notícias,rodapé fixo,vídeo,computador,US,1,1,1,0,0.00704,user_001866,direto,1,1,112.8,37.6,1,2026-04-13
evt_001137,2026-03-22 23:54:00,demo_publisher,site B,sess_001674,page_011,notícias,rodapé fixo,vídeo,tablet,BR,2,1,1,0,0.00301,user_001850,newsletter,1,1,14.0,43.5,0,2026-03-22
evt_001138,2026-04-14 14:52:00,demo_publisher,site A,sess_000449,page_002,esportes,rodapé fixo,banner,computador,BR,2,2,1,0,0.00938,user_002258,orgânico,0,1,42.0,28.1,1,2026-04-14
evt_001139,2026-04-02 08:55:00,demo_publisher,site A,sess_000614,page_088,tecnologia,rodapé fixo,nativo,celular,BR,4,4,2,0,0.02894,user_002695,orgânico,1,1,150.0,99.2,1,2026-04-02
evt_001140,2026-04-22 20:54:00,demo_publisher,site A,sess_000360,page_093,tecnologia,meio do artigo,vídeo,computador,BR,1,0,0,0,0.00024,user_000883,orgânico,1,1,11.8,91.5,1,2026-04-22
evt_001141,2026-03-21 07:22:00,demo_publisher,site B,sess_001524,page_017,notícias,meio do artigo,mídia rica,computador,BR,2,2,2,0,0.01445,user_002098,orgânico,1,1,28.7,38.8,0,2026-03-21
evt_001142,2026-04-25 21:12:00,demo_publisher,site A,sess_001997,page_004,notícias,rodapé fixo,banner,computador,BR,1,1,0,0,0.00716,user_000095,newsletter,0,1,48.2,59.0,0,2026-04-25
evt_001143,2026-04-20 16:02:00,demo_publisher,site C,sess_000281,page_091,tecnologia,meio do artigo,vídeo,computador,BR,5,4,3,0,0.01299,user_001597,redes sociais,0,1,4.3,46.1,0,2026-04-20
evt_001144,2026-03-20 20:47:00,demo_publisher,site A,sess_000466,page_056,finanças,lateral,nativo,celular,MX,2,2,2,0,0.00888,user_002696,direto,0,1,98.8,62.9,0,2026-03-20
evt_001145,2026-03-29 22:54:00,demo_publisher,site A,sess_000614,page_059,notícias,meio do artigo,vídeo,computador,US,6,2,1,0,0.02052,user_001935,redes sociais,0,1,163.1,66.0,1,2026-03-29
evt_001146,2026-04-01 21:08:00,demo_publisher,site B,sess_001778,page_037,entretenimento,topo da página,nativo,celular,BR,3,2,1,0,0.01104,user_000803,newsletter,0,1,40.7,61.8,0,2026-04-01
evt_001147,2026-04-16 02:49:00,demo_publisher,site C,sess_000892,page_100,notícias,meio do artigo,vídeo,computador,BR,5,3,3,0,0.0382,user_001819,redes sociais,1,1,58.6,77.6,0,2026-04-16
evt_001148,2026-04-11 08:23:00,demo_publisher,site A,sess_000564,page_104,finanças,intersticial,banner,celular,BR,4,2,2,0,0.01426,user_001073,newsletter,0,1,41.6,55.8,0,2026-04-11
evt_001149,2026-04-21 02:54:00,demo_publisher,site B,sess_000645,page_008,esportes,meio do artigo,banner,celular,CL,6,3,2,0,0.01415,user_001299,direto,1,1,80.2,58.3,0,2026-04-21
evt_001150,2026-03-23 04:36:00,demo_publisher,site B,sess_001196,page_013,tecnologia,topo da página,banner,computador,BR,1,1,0,0,0.01034,user_000685,newsletter,1,1,56.4,8.6,1,2026-03-23
evt_001151,2026-03-31 06:53:00,demo_publisher,site B,sess_000774,page_078,tecnologia,topo da página,vídeo,computador,BR,5,4,2,0,0.02436,user_001874,redes sociais,0,1,150.8,61.2,0,2026-03-31
evt_001152,2026-03-26 20:26:00,demo_publisher,site A,sess_000281,page_084,esportes,meio do artigo,banner,computador,BR,4,2,2,0,0.0114,user_000595,referência,0,1,49.9,16.3,1,2026-03-26
evt_001153,2026-04-24 13:45:00,demo_publisher,site A,sess_001640,page_021,estilo de vida,meio do artigo,nativo,computador,BR,3,2,1,0,0.02266,user_001331,orgânico,1,1,91.0,32.7,0,2026-04-24
evt_001154,2026-03-19 07:10:00,demo_publisher,site C,sess_000845,page_022,entretenimento,lateral,mídia rica,computador,BR,5,1,0,0,0.00343,user_002817,direto,1,1,52.5,83.4,0,2026-03-19
evt_001155,2026-04-05 05:27:00,demo_publisher,site B,sess_000514,page_095,tecnologia,topo da página,mídia rica,computador,MX,4,2,0,0,0.02099,user_002273,redes sociais,1,1,18.6,83.7,1,2026-04-05
evt_001156,2026-03-08 05:02:00,demo_publisher,site A,sess_001457,page_064,finanças,topo da página,nativo,computador,US,4,4,3,0,0.02358,user_001243,redes sociais,0,1,95.8,45.9,1,2026-03-08
evt_001157,2026-04-21 00:23:00,demo_publisher,site B,sess_001490,page_017,finanças,topo da página,vídeo,celular,MX,4,3,3,0,0.01516,user_002906,redes sociais,0,1,15.3,100.0,1,2026-04-21
evt_001158,2026-03-24 01:16:00,demo_publisher,site A,sess_000310,page_085,entretenimento,topo da página,banner,celular,US,1,1,0,0,0.00265,user_000042,orgânico,1,1,75.4,72.5,1,2026-03-24
evt_001159,2026-03-21 10:27:00,demo_publisher,site A,sess_000148,page_011,notícias,rodapé fixo,nativo,computador,BR,3,1,1,0,0.00617,user_002879,referência,0,1,48.0,67.6,0,2026-03-21
evt_001160,2026-04-04 23:24:00,demo_publisher,site B,sess_000091,page_033,notícias,rodapé fixo,nativo,celular,BR,6,3,2,0,0.02154,user_001057,redes sociais,0,1,47.0,34.8,1,2026-04-04
evt_001161,2026-03-30 22:17:00,demo_publisher,site A,sess_001531,page_100,notícias,rodapé fixo,vídeo,computador,BR,1,1,1,0,0.00854,user_002462,orgânico,0,1,91.6,94.4,1,2026-03-30
evt_001162,2026-04-20 21:05:00,demo_publisher,site B,sess_001251,page_031,tecnologia,rodapé fixo,banner,tablet,US,2,2,2,0,0.01199,user_002842,direto,0,1,107.1,72.6,1,2026-04-20
evt_001163,2026-04-01 21:13:00,demo_publisher,site A,sess_001584,page_009,notícias,topo da página,banner,computador,BR,5,5,2,0,0.01366,user_001805,direto,1,1,75.7,42.1,0,2026-04-01
evt_001164,2026-04-01 00:28:00,demo_publisher,site A,sess_001253,page_134,esportes,rodapé fixo,nativo,computador,BR,1,1,1,0,0.00486,user_001831,orgânico,0,1,122.7,11.6,1,2026-04-01
evt_001165,2026-03-07 07:10:00,demo_publisher,site A,sess_000803,page_032,estilo de vida,meio do artigo,nativo,celular,CL,1,1,1,0,0.00422,user_002248,orgânico,0,1,39.6,34.7,0,2026-03-07
evt_001166,2026-03-02 07:35:00,demo_publisher,site A,sess_001179,page_072,notícias,rodapé fixo,vídeo,computador,BR,5,2,1,0,0.01179,user_000720,redes sociais,1,1,41.1,61.1,0,2026-03-02
evt_001167,2026-03-24 21:54:00,demo_publisher,site B,sess_001445,page_115,esportes,lateral,nativo,computador,BR,2,2,2,0,0.01164,user_000534,referência,1,1,11.9,53.7,0,2026-03-24
evt_001168,2026-04-29 21:25:00,demo_publisher,site B,sess_000798,page_138,finanças,meio do artigo,vídeo,celular,BR,2,1,1,0,0.00794,user_001031,orgânico,0,1,41.3,95.9,0,2026-04-29
evt_001169,2026-04-25 00:57:00,demo_publisher,site B,sess_001830,page_113,esportes,topo da página,nativo,celular,BR,3,2,2,0,0.00595,user_001437,orgânico,1,1,34.8,36.6,1,2026-04-25
evt_001170,2026-04-07 17:43:00,demo_publisher,site C,sess_001799,page_048,entretenimento,topo da página,vídeo,celular,MX,6,4,4,0,0.02658,user_002228,direto,0,1,49.7,64.1,0,2026-04-07
evt_001171,2026-04-07 20:23:00,demo_publisher,site A,sess_001601,page_119,notícias,meio do artigo,vídeo,computador,BR,6,6,6,0,0.07532,user_000772,orgânico,1,1,56.0,78.9,0,2026-04-07
evt_001172,2026-03-24 11:45:00,demo_publisher,site B,sess_001984,page_002,tecnologia,meio do artigo,banner,computador,MX,2,2,2,0,0.01747,user_001694,referência,0,1,54.1,31.7,1,2026-03-24
evt_001173,2026-03-11 15:36:00,demo_publisher,site B,sess_000781,page_046,finanças,intersticial,banner,computador,BR,2,2,1,0,0.00866,user_000011,direto,0,1,33.6,78.2,1,2026-03-11
evt_001174,2026-03-01 12:18:00,demo_publisher,site A,sess_000229,page_028,notícias,topo da página,mídia rica,celular,BR,4,4,1,0,0.02511,user_000093,referência,0,1,53.3,57.7,1,2026-03-01
evt_001175,2026-03-21 07:57:00,demo_publisher,site B,sess_000968,page_074,notícias,lateral,banner,computador,CL,5,5,2,0,0.02814,user_002900,orgânico,0,1,54.8,47.0,0,2026-03-21
evt_001176,2026-03-19 23:42:00,demo_publisher,site B,sess_001492,page_124,finanças,meio do artigo,nativo,celular,BR,1,1,0,0,0.00948,user_002551,orgânico,1,1,96.5,22.1,0,2026-03-19
evt_001177,2026-03-12 11:54:00,demo_publisher,site A,sess_001558,page_108,esportes,topo da página,banner,tablet,BR,3,2,1,0,0.01188,user_002591,redes sociais,1,1,16.3,67.1,1,2026-03-12
evt_001178,2026-03-16 13:12:00,demo_publisher,site B,sess_000777,page_139,esportes,meio do artigo,vídeo,tablet,BR,1,1,0,0,0.01092,user_000986,orgânico,0,1,37.5,44.5,1,2026-03-16
evt_001179,2026-03-02 11:44:00,demo_publisher,site A,sess_000585,page_020,entretenimento,meio do artigo,banner,computador,BR,2,1,1,0,0.00143,user_001541,orgânico,0,1,27.0,50.4,1,2026-03-02
evt_001180,2026-04-06 11:27:00,demo_publisher,site A,sess_000891,page_105,finanças,meio do artigo,nativo,celular,BR,4,3,0,0,0.01174,user_002024,redes sociais,0,1,99.3,94.0,0,2026-04-06
evt_001181,2026-04-25 15:32:00,demo_publisher,site B,sess_001607,page_101,entretenimento,topo da página,nativo,celular,MX,1,1,1,0,0.00327,user_000763,redes sociais,0,1,10.0,57.4,0,2026-04-25
evt_001182,2026-04-11 10:45:00,demo_publisher,site C,sess_000122,page_064,notícias,topo da página,banner,celular,US,6,6,3,0,0.01748,user_002233,orgânico,0,1,104.9,62.9,0,2026-04-11
evt_001183,2026-03-27 21:25:00,demo_publisher,site C,sess_000656,page_014,notícias,meio do artigo,nativo,tablet,BR,1,1,1,0,0.00942,user_002079,orgânico,1,1,22.0,97.0,1,2026-03-27
evt_001184,2026-03-26 05:11:00,demo_publisher,site B,sess_000460,page_015,estilo de vida,rodapé fixo,vídeo,celular,BR,5,4,2,0,0.01704,user_001222,orgânico,0,1,108.2,61.4,1,2026-03-26
evt_001185,2026-03-19 10:51:00,demo_publisher,site A,sess_001612,page_127,esportes,rodapé fixo,nativo,celular,BR,3,2,2,0,0.01692,user_001304,direto,1,1,27.9,42.1,0,2026-03-19
evt_001186,2026-03-09 13:03:00,demo_publisher,site B,sess_000939,page_042,notícias,topo da página,mídia rica,computador,BR,4,4,2,0,0.02791,user_000922,orgânico,0,1,74.8,83.4,0,2026-03-09
evt_001187,2026-04-05 21:48:00,demo_publisher,site C,sess_000174,page_089,notícias,lateral,vídeo,celular,CL,3,3,1,0,0.01035,user_002410,direto,0,1,26.3,59.4,1,2026-04-05
evt_001188,2026-04-03 23:47:00,demo_publisher,site C,sess_000524,page_132,notícias,rodapé fixo,nativo,celular,BR,3,3,3,0,0.01709,user_002960,direto,0,1,61.3,47.7,1,2026-04-03
evt_001189,2026-03-01 10:31:00,demo_publisher,site C,sess_000089,page_069,tecnologia,topo da página,nativo,celular,CL,4,4,3,0,0.01981,user_002998,direto,1,1,58.8,40.1,1,2026-03-01
evt_001190,2026-03-25 22:21:00,demo_publisher,site B,sess_000951,page_030,esportes,topo da página,mídia rica,celular,BR,2,1,0,0,0.01232,user_002314,referência,1,1,30.3,52.3,0,2026-03-25
evt_001191,2026-03-17 16:21:00,demo_publisher,site B,sess_001995,page_068,entretenimento,topo da página,nativo,computador,BR,1,1,1,0,0.0,user_001047,newsletter,0,1,48.1,77.0,0,2026-03-17
evt_001192,2026-03-11 05:12:00,demo_publisher,site A,sess_001134,page_032,notícias,topo da página,banner,celular,MX,1,1,0,0,0.00232,user_002343,orgânico,1,1,34.5,46.8,1,2026-03-11
evt_001193,2026-04-12 04:22:00,demo_publisher,site B,sess_001739,page_026,esportes,rodapé fixo,vídeo,tablet,BR,2,1,1,0,0.0,user_000733,orgânico,0,1,24.8,61.4,0,2026-04-12
evt_001194,2026-04-01 13:11:00,demo_publisher,site B,sess_001485,page_113,esportes,rodapé fixo,mídia rica,computador,BR,2,2,2,0,0.00829,user_002689,direto,0,1,217.1,41.2,1,2026-04-01
evt_001195,2026-04-08 00:37:00,demo_publisher,site A,sess_001765,page_049,finanças,meio do artigo,nativo,celular,BR,1,1,0,0,0.01032,user_000802,direto,0,1,4.2,94.5,0,2026-04-08
evt_001196,2026-04-12 19:24:00,demo_publisher,site B,sess_000622,page_096,entretenimento,meio do artigo,banner,celular,US,1,1,0,0,0.00044,user_001209,orgânico,1,1,64.5,30.4,1,2026-04-12
evt_001197,2026-04-28 21:48:00,demo_publisher,site C,sess_001902,page_102,tecnologia,rodapé fixo,nativo,celular,BR,6,4,3,0,0.02195,user_000280,newsletter,0,1,37.7,38.4,0,2026-04-28
evt_001198,2026-04-18 03:58:00,demo_publisher,site A,sess_000478,page_077,notícias,topo da página,vídeo,computador,BR,3,2,1,0,0.01759,user_000244,referência,0,1,36.8,44.8,0,2026-04-18
evt_001199,2026-04-07 05:18:00,demo_publisher,site A,sess_000877,page_076,finanças,topo da página,banner,celular,US,3,2,2,0,0.0061,user_001182,referência,0,1,39.1,38.8,0,2026-04-07
