event_id,timestamp,user_id,session_id,page_id,page_category,device,traffic_source,is_returning_user,page_views,time_on_page_seconds,scroll_depth_pct,bounce
evt_001871,2026-03-13 09:48:00,user_002120,sess_000527,page_041,finanças,computador,direto,0,1,110.4,91.7,0
evt_001872,2026-04-06 04:50:00,user_000059,sess_000897,page_019,entretenimento,computador,direto,1,1,41.9,83.8,1
evt_001873,2026-04-26 11:48:00,user_002716,sess_000686,page_040,entretenimento,computador,orgânico,0,1,22.0,88.5,0
evt_001874,2026-03-25 12:12:00,user_002645,sess_000580,page_002,finanças,computador,newsletter,0,1,30.3,56.0,0
evt_001875,2026-03-08 05:44:00,user_001690,sess_001298,page_038,esportes,computador,orgânico,1,1,59.0,70.5,1
evt_001876,2026-03-14 23:23:00,user_001938,sess_000809,page_101,notícias,tablet,orgânico,1,1,161.7,24.1,0
evt_001877,2026-04-23 18:24:00,user_000204,sess_000995,page_107,esportes,tablet,orgânico,0,1,150.1,64.1,0
evt_001878,2026-04-13 14:29:00,user_002623,sess_001596,page_053,tecnologia,celular,direto,0,1,102.9,94.6,1
evt_001879,2026-03-07 00:34:00,user_000813,sess_000187,page_099,esportes,celular,orgânico,0,1,38.8,33.4,0
evt_001880,2026-03-24 02:15:00,user_000787,sess_000720,page_086,estilo de vida,celular,orgânico,0,1,37.4,40.9,0
evt_001881,2026-03-16 20:56:00,user_002124,sess_000147,page_126,notícias,celular,redes sociais,1,1,158.0,54.7,0
evt_001882,2026-03-11 16:04:00,user_002816,sess_001854,page_112,finanças,celular,direto,0,1,33.7,60.7,1
evt_001883,2026-04-20 18:55:00,user_001482,sess_000372,page_032,esportes,computador,orgânico,1,1,112.0,74.1,1
evt_001884,2026-04-07 01:30:00,user_001523,sess_001639,page_082,finanças,tablet,direto,1,1,68.6,80.8,0
evt_001885,2026-03-11 18:28:00,user_001646,sess_000382,page_110,estilo de vida,celular,orgânico,0,1,31.2,17.0,1
evt_001886,2026-04-09 01:00:00,user_000874,sess_000648,page_043,entretenimento,computador,orgânico,0,1,79.6,36.8,0
evt_001887,2026-03-25 19:32:00,user_001790,sess_001216,page_080,entretenimento,celular,orgânico,0,1,71.8,54.6,1
evt_001888,2026-03-04 16:31:00,user_002882,sess_001662,page_056,estilo de vida,celular,newsletter,0,1,8.1,46.3,0
evt_001889,2026-03-27 23:47:00,user_001148,sess_000356,page_043,notícias,tablet,direto,1,1,44.2,65.0,0
evt_001890,2026-03-12 02:44:00,user_002319,sess_000427,page_028,entretenimento,computador,orgânico,0,1,58.0,65.9,0
evt_001891,2026-03-15 17:10:00,user_002321,sess_001763,page_005,entretenimento,celular,orgânico,1,1,64.9,12.8,0
evt_001892,2026-04-22 17:45:00,user_002552,sess_000644,page_105,entretenimento,computador,orgânico,1,1,29.5,51.5,0
evt_001893,2026-04-12 14:45:00,user_002170,sess_000420,page_114,finanças,computador,redes sociais,0,1,45.2,48.8,1
evt_001894,2026-03-09 01:05:00,user_002764,sess_001487,page_091,notícias,computador,direto,0,1,37.6,60.2,1
evt_001895,2026-04-21 01:55:00,user_002143,sess_000183,page_034,tecnologia,computador,orgânico,1,1,39.4,71.2,1
evt_001896,2026-04-04 11:00:00,user_002928,sess_001734,page_003,esportes,computador,newsletter,1,1,143.8,53.7,1
evt_001897,2026-04-22 11:23:00,user_002146,sess_001751,page_088,esportes,celular,orgânico,0,1,135.5,32.3,0
evt_001898,2026-04-14 19:47:00,user_002510,sess_001713,page_028,esportes,celular,orgânico,0,1,17.3,84.3,0
evt_001899,2026-03-21 08:37:00,user_002671,sess_000591,page_077,estilo de vida,celular,orgânico,1,1,51.4,42.2,0
evt_001900,2026-04-02 02:12:00,user_002950,sess_000229,page_135,esportes,computador,orgânico,0,1,90.6,47.5,1
evt_001901,2026-04-01 20:25:00,user_001786,sess_000851,page_001,estilo de vida,celular,referência,0,1,28.2,19.9,1
evt_001902,2026-04-13 04:42:00,user_002130,sess_000669,page_081,estilo de vida,celular,redes sociais,0,1,50.8,68.6,0
evt_001903,2026-03-15 21:42:00,user_002901,sess_001918,page_139,finanças,celular,direto,1,1,20.9,66.3,1
evt_001904,2026-03-20 23:38:00,user_001141,sess_001263,page_047,notícias,celular,orgânico,0,1,18.0,67.8,0
evt_001905,2026-03-15 16:30:00,user_000358,sess_001888,page_114,entretenimento,computador,orgânico,1,1,53.1,41.8,0
evt_001906,2026-03-18 18:26:00,user_002652,sess_001502,page_116,finanças,computador,redes sociais,1,1,17.6,79.0,1
evt_001907,2026-03-10 16:12:00,user_001896,sess_001430,page_068,finanças,tablet,redes sociais,0,1,61.5,94.3,0
evt_001908,2026-03-03 04:37:00,user_001286,sess_000224,page_043,finanças,computador,orgânico,1,1,56.2,20.2,1
evt_001909,2026-04-26 09:37:00,user_002151,sess_000138,page_095,esportes,computador,orgânico,0,1,69.8,66.9,0
evt_001910,2026-03-05 11:00:00,user_000098,sess_000093,page_087,estilo de vida,computador,newsletter,0,1,16.5,28.7,0
evt_001911,2026-04-23 06:42:00,user_001432,sess_001187,page_067,notícias,celular,direto,0,1,11.0,67.0,1
evt_001912,2026-03-01 04:25:00,user_000797,sess_000404,page_027,entretenimento,celular,orgânico,0,1,191.8,79.4,0
evt_001913,2026-04-16 15:23:00,user_000865,sess_001978,page_104,notícias,celular,direto,1,1,46.8,37.3,0
evt_001914,2026-03-20 16:54:00,user_002907,sess_000266,page_030,entretenimento,celular,orgânico,1,1,77.2,41.8,0
evt_001915,2026-04-01 01:25:00,user_001650,sess_001893,page_019,estilo de vida,computador,direto,1,1,54.3,60.7,0
evt_001916,2026-03-17 22:23:00,user_000422,sess_001335,page_010,notícias,computador,newsletter,1,1,44.1,57.7,0
evt_001917,2026-03-30 10:28:00,user_001094,sess_000212,page_063,estilo de vida,tablet,orgânico,0,1,55.6,30.6,0
evt_001918,2026-03-28 02:14:00,user_000728,sess_000117,page_017,esportes,celular,newsletter,1,1,28.4,46.6,1
evt_001919,2026-04-01 18:50:00,user_002727,sess_000792,page_047,entretenimento,celular,orgânico,0,1,50.5,42.6,0
evt_001920,2026-03-24 14:19:00,user_000874,sess_000678,page_034,tecnologia,celular,orgânico,0,1,98.7,53.4,1
evt_001921,2026-04-02 04:39:00,user_001071,sess_000631,page_064,finanças,computador,direto,0,1,44.5,100.0,0
evt_001922,2026-04-19 12:39:00,user_001003,sess_001057,page_109,finanças,tablet,direto,1,1,153.0,69.1,1
evt_001923,2026-03-27 01:46:00,user_000527,sess_000260,page_063,entretenimento,computador,orgânico,0,1,71.5,36.5,0
evt_001924,2026-03-22 16:22:00,user_002340,sess_000259,page_078,estilo de vida,celular,orgânico,1,1,23.7,63.4,0
evt_001925,2026-03-08 21:43:00,user_001729,sess_001389,page_020,finanças,computador,orgânico,0,1,79.1,60.9,0
evt_001926,2026-03-22 13:59:00,user_001311,sess_001980,page_016,esportes,celular,orgânico,0,1,107.6,86.8,0
evt_001927,2026-03-08 12:57:00,user_001188,sess_000548,page_136,esportes,celular,orgânico,1,1,37.0,49.1,0
evt_001928,2026-03-11 22:48:00,user_002000,sess_001863,page_087,tecnologia,computador,orgânico,1,1,63.2,51.9,0
evt_001929,2026-04-27 03:14:00,user_000288,sess_000690,page_003,estilo de vida,tablet,newsletter,1,1,16.5,80.2,1
evt_001930,2026-03-06 08:45:00,user_002795,sess_000672,page_079,tecnologia,computador,direto,1,1,59.2,41.0,1
evt_001931,2026-03-29 22:07:00,user_001694,sess_000181,page_002,estilo de vida,celular,newsletter,0,1,35.6,34.2,0
evt_001932,2026-04-20 01:23:00,user_000683,sess_000847,page_011,estilo de vida,computador,orgânico,0,1,17.9,63.4,0
evt_001933,2026-04-27 04:36:00,user_001614,sess_000996,page_052,finanças,celular,orgânico,0,1,37.4,69.4,1
evt_001934,2026-03-09 19:16:00,user_002556,sess_001327,page_092,tecnologia,celular,redes sociais,0,1,61.7,31.4,1
evt_001935,2026-03-10 19:33:00,user_000520,sess_000317,page_087,finanças,celular,redes sociais,1,1,174.6,26.2,1
evt_001936,2026-03-23 08:32:00,user_001572,sess_000378,page_110,tecnologia,celular,direto,1,1,95.3,64.4,0
evt_001937,2026-04-03 06:21:00,user_001793,sess_000864,page_025,esportes,celular,orgânico,0,1,129.6,64.3,1
evt_001938,2026-04-27 14:07:00,user_002430,sess_000140,page_027,estilo de vida,tablet,referência,1,1,109.1,68.8,0
evt_001939,2026-03-13 11:06:00,user_001702,sess_000287,page_075,entretenimento,celular,redes sociais,1,1,83.6,78.2,0
evt_001940,2026-03-10 20:43:00,user_002209,sess_001258,page_121,tecnologia,computador,orgânico,0,1,40.9,60.0,0
evt_001941,2026-03-16 04:35:00,user_002321,sess_001907,page_101,esportes,celular,redes sociais,1,1,65.6,54.9,1
evt_001942,2026-04-22 11:01:00,user_002673,sess_001146,page_094,tecnologia,computador,orgânico,1,1,22.6,72.4,0
evt_001943,2026-03-02 19:16:00,user_001085,sess_000290,page_014,notícias,computador,orgânico,0,1,64.6,60.0,0
evt_001944,2026-03-23 19:23:00,user_002111,sess_001981,page_123,notícias,celular,newsletter,0,1,65.1,28.1,1
evt_001945,2026-03-08 03:17:00,user_000747,sess_001044,page_137,tecnologia,celular,redes sociais,0,1,46.9,62.7,0
evt_001946,2026-03-10 10:11:00,user_002533,sess_001433,page_081,tecnologia,celular,orgânico,1,1,47.3,71.0,0
evt_001947,2026-04-25 00:15:00,user_002853,sess_000394,page_047,notícias,celular,orgânico,1,1,43.7,39.8,0
evt_001948,2026-03-01 02:23:00,user_000883,sess_001157,page_093,entretenimento,celular,orgânico,0,1,76.1,92.2,0
evt_001949,2026-03-20 07:00:00,user_001684,sess_000153,page_090,finanças,tablet,newsletter,0,1,65.1,59.7,0
evt_001950,2026-04-24 22:12:00,user_002467,sess_001251,page_130,entretenimento,computador,referência,1,1,120.5,79.5,0
evt_001951,2026-04-06 11:42:00,user_000082,sess_000405,page_016,tecnologia,computador,redes sociais,0,1,137.3,38.3,0
evt_001952,2026-03-05 07:19:00,user_002115,sess_001819,page_072,entretenimento,computador,newsletter,1,1,58.4,74.5,0
evt_001953,2026-03-28 21:37:00,user_002462,sess_000110,page_099,tecnologia,computador,orgânico,0,1,39.8,85.5,0
evt_001954,2026-04-28 06:09:00,user_002613,sess_001305,page_049,entretenimento,tablet,referência,0,1,41.3,42.0,0
evt_001955,2026-03-25 00:38:00,user_000591,sess_000279,page_117,estilo de vida,computador,redes sociais,0,1,21.9,63.8,1
evt_001956,2026-04-01 17:13:00,user_002271,sess_001374,page_009,esportes,computador,referência,1,1,33.0,53.3,0
evt_001957,2026-04-01 21:54:00,user_002358,sess_000987,page_015,esportes,celular,referência,0,1,91.5,37.5,0
evt_001958,2026-04-09 15:02:00,user_000009,sess_001934,page_110,tecnologia,computador,redes sociais,0,1,78.5,60.2,1
evt_001959,2026-03-12 05:37:00,user_002115,sess_001303,page_018,notícias,celular,orgânico,0,1,45.3,51.5,0
evt_001960,2026-04-20 09:08:00,user_001879,sess_000744,page_059,entretenimento,tablet,orgânico,1,1,115.9,52.7,1
evt_001961,2026-04-29 07:35:00,user_002906,sess_000175,page_040,notícias,celular,orgânico,0,1,52.7,34.6,1
evt_001962,2026-03-09 13:16:00,user_000129,sess_001191,page_096,entretenimento,computador,orgânico,0,1,73.3,75.1,1
evt_001963,2026-04-19 02:21:00,user_002896,sess_000882,page_002,finanças,celular,orgânico,0,1,28.1,57.6,0
evt_001964,2026-04-19 00:20:00,user_001714,sess_000105,page_050,tecnologia,celular,redes sociais,1,1,82.8,52.1,0
evt_001965,2026-04-14 11:55:00,user_000823,sess_001162,page_138,entretenimento,computador,orgânico,0,1,12.3,37.1,0
evt_001966,2026-03-23 06:03:00,user_001163,sess_000420,page_052,finanças,celular,referência,1,1,49.5,87.6,0
evt_001967,2026-03-29 03:00:00,user_002299,sess_000469,page_084,estilo de vida,celular,orgânico,0,1,43.4,31.8,0
evt_001968,2026-04-20 08:27:00,user_002988,sess_000018,page_138,esportes,celular,orgânico,0,1,61.0,25.9,0
evt_001969,2026-03-10 04:08:00,user_000951,sess_000744,page_085,tecnologia,computador,orgânico,0,1,172.1,60.8,1
evt_001970,2026-04-19 17:23:00,user_002951,sess_000437,page_105,tecnologia,celular,newsletter,1,1,34.0,48.1,1
evt_001971,2026-04-25 05:45:00,user_001887,sess_000144,page_134,esportes,celular,redes sociais,1,1,73.2,70.5,1
evt_001972,2026-04-10 21:53:00,user_000576,sess_000869,page_086,notícias,celular,orgânico,1,1,81.9,89.0,0
evt_001973,2026-03-21 11:35:00,user_001793,sess_000441,page_116,finanças,computador,orgânico,0,1,85.0,91.7,0
evt_001974,2026-04-03 13:10:00,user_002405,sess_000269,page_071,notícias,computador,orgânico,0,1,45.0,77.1,0
evt_001975,2026-03-04 00:09:00,user_000164,sess_000934,page_114,tecnologia,celular,newsletter,0,1,19.8,39.8,1
evt_001976,2026-04-25 21:47:00,user_000237,sess_000127,page_090,esportes,celular,redes sociais,0,1,63.6,78.9,0
evt_001977,2026-03-21 13:03:00,user_000016,sess_001980,page_048,entretenimento,tablet,orgânico,0,1,39.6,48.9,1
evt_001978,2026-03-04 10:13:00,user_001711,sess_000942,page_078,entretenimento,celular,orgânico,0,1,66.8,35.2,0
evt_001979,2026-04-17 16:01:00,user_000174,sess_001992,page_047,entretenimento,computador,orgânico,0,1,33.1,68.9,0
evt_001980,2026-04-09 10:53:00,user_002796,sess_001762,page_056,estilo de vida,celular,redes sociais,1,1,72.8,49.4,1
evt_001981,2026-04-07 08:42:00,user_000384,sess_001959,page_041,esportes,celular,redes sociais,0,1,129.2,54.8,0
evt_001982,2026-03-04 05:53:00,user_000215,sess_001085,page_069,tecnologia,celular,direto,1,1,29.6,71.5,0
evt_001983,2026-04-15 01:12:00,user_000773,sess_000846,page_049,tecnologia,celular,orgânico,0,1,71.1,73.6,0
evt_001984,2026-04-08 05:44:00,user_002289,sess_001440,page_088,entretenimento,computador,orgânico,0,1,51.1,51.9,1
evt_001985,2026-04-17 14:50:00,user_002720,sess_000162,page_052,esportes,computador,redes sociais,1,1,84.2,60.7,0
evt_001986,2026-04-19 15:21:00,user_000753,sess_001680,page_069,notícias,computador,direto,0,1,25.9,76.5,0
evt_001987,2026-03-13 17:12:00,user_001556,sess_000647,page_020,entretenimento,computador,redes sociais,0,1,10.6,43.5,0
evt_001988,2026-03-13 15:19:00,user_002321,sess_000015,page_054,tecnologia,celular,direto,1,1,40.5,26.3,0
evt_001989,2026-04-25 10:14:00,user_002390,sess_000476,page_050,esportes,computador,referência,0,1,79.5,48.2,0
evt_001990,2026-04-01 20:40:00,user_000459,sess_000485,page_134,tecnologia,celular,referência,1,1,45.1,51.5,0
evt_001991,2026-03-27 06:42:00,user_002515,sess_000029,page_063,notícias,computador,orgânico,0,1,18.7,55.4,0
evt_001992,2026-03-18 05:34:00,user_002601,sess_001337,page_003,estilo de vida,celular,referência,1,1,66.5,100.0,0
evt_001993,2026-04-08 08:10:00,user_002205,sess_000191,page_043,esportes,celular,direto,1,1,41.6,43.5,0
evt_001994,2026-04-15 05:42:00,user_001582,sess_001693,page_102,esportes,computador,direto,1,1,40.4,54.7,0
evt_001995,2026-03-01 03:19:00,user_001174,sess_000906,page_023,esportes,celular,redes sociais,1,1,59.0,40.7,0
evt_001996,2026-04-03 03:47:00,user_002668,sess_001436,page_023,esportes,tablet,orgânico,0,1,127.7,62.7,1
evt_001997,2026-04-29 14:27:00,user_002591,sess_000679,page_052,finanças,tablet,redes sociais,1,1,19.5,76.4,0
evt_001998,2026-03-17 20:07:00,user_001555,sess_000264,page_050,esportes,computador,direto,0,1,48.7,72.9,0
evt_001999,2026-03-17 20:29:00,user_002226,sess_000361,page_067,finanças,celular,newsletter,0,1,98.0,71.0,0
evt_002000,2026-04-22 16:30:00,user_001200,sess_001292,page_005,estilo de vida,computador,redes sociais,1,1,132.6,59.9,0
evt_002001,2026-03-04 17:22:00,user_002229,sess_001432,page_101,tecnologia,celular,newsletter,1,1,112.3,9.5,0
evt_002002,2026-03-24 20:25:00,user_000268,sess_000535,page_030,estilo de vida,computador,orgânico,0,1,23.4,72.3,1
evt_002003,2026-03-28 11:53:00,user_002704,sess_000714,page_099,esportes,tablet,newsletter,0,1,44.5,85.5,0
evt_002004,2026-04-17 20:56:00,user_001547,sess_001890,page_079,notícias,celular,redes sociais,1,1,40.2,42.3,0
evt_002005,2026-03-08 17:48:00,user_001796,sess_001703,page_029,tecnologia,computador,direto,1,1,20.8,40.7,0
evt_002006,2026-03-27 01:02:00,user_000568,sess_000826,page_066,entretenimento,tablet,redes sociais,0,1,55.6,36.1,1
evt_002007,2026-03-10 03:21:00,user_001586,sess_000482,page_006,entretenimento,celular,newsletter,0,1,31.1,70.4,0
evt_002008,2026-04-17 06:11:00,user_000010,sess_000603,page_098,entretenimento,computador,orgânico,1,1,31.7,35.4,0
evt_002009,2026-04-07 22:29:00,user_002670,sess_001077,page_043,estilo de vida,celular,redes sociais,1,1,272.5,55.5,0
evt_002010,2026-03-30 19:18:00,user_002246,sess_001133,page_054,entretenimento,celular,referência,0,1,39.3,28.3,0
evt_002011,2026-03-24 13:48:00,user_001363,sess_000369,page_022,finanças,computador,orgânico,0,1,76.5,74.3,0
evt_002012,2026-03-10 04:34:00,user_002507,sess_000132,page_051,tecnologia,computador,redes sociais,1,1,32.0,49.3,1
evt_002013,2026-04-25 07:28:00,user_002434,sess_000991,page_056,entretenimento,computador,redes sociais,1,1,25.4,62.3,0
evt_002014,2026-04-08 20:37:00,user_000358,sess_001595,page_032,tecnologia,computador,referência,0,1,34.7,40.9,1
evt_002015,2026-03-20 03:35:00,user_000162,sess_000305,page_137,finanças,celular,referência,0,1,43.6,51.7,0
evt_002016,2026-03-25 20:04:00,user_000761,sess_000817,page_039,esportes,computador,orgânico,0,1,63.9,46.5,0
evt_002017,2026-04-13 13:41:00,user_000004,sess_000323,page_026,esportes,celular,direto,1,1,64.6,41.0,1
evt_002018,2026-04-13 04:10:00,user_001719,sess_000485,page_077,esportes,tablet,redes sociais,1,1,47.9,40.0,0
evt_002019,2026-03-28 15:58:00,user_001585,sess_001224,page_045,tecnologia,tablet,direto,0,1,9.1,32.4,1
evt_002020,2026-03-19 04:10:00,user_001614,sess_000573,page_064,tecnologia,celular,orgânico,1,1,104.8,67.4,0
evt_002021,2026-04-09 14:19:00,user_000221,sess_000528,page_101,esportes,celular,orgânico,0,1,17.9,64.0,0
evt_002022,2026-04-09 11:51:00,user_002754,sess_001991,page_011,tecnologia,tablet,redes sociais,0,1,92.0,49.6,0
evt_002023,2026-04-05 23:33:00,user_002929,sess_000345,page_071,esportes,celular,orgânico,1,1,58.6,73.1,1
evt_002024,2026-03-05 08:54:00,user_001772,sess_000379,page_004,estilo de vida,celular,direto,1,1,82.5,87.6,1
evt_002025,2026-03-29 08:48:00,user_000017,sess_001859,page_007,esportes,computador,orgânico,0,1,126.0,43.8,0
evt_002026,2026-04-06 20:02:00,user_001188,sess_001100,page_013,finanças,computador,newsletter,1,1,118.4,70.2,0
evt_002027,2026-04-27 00:05:00,user_002154,sess_000086,page_023,tecnologia,celular,referência,0,1,56.9,62.2,1
evt_002028,2026-04-01 12:48:00,user_002246,sess_000850,page_049,tecnologia,computador,direto,0,1,86.5,45.2,1
evt_002029,2026-03-21 13:30:00,user_000730,sess_001130,page_130,tecnologia,computador,referência,0,1,50.0,32.0,0
evt_002030,2026-04-03 08:20:00,user_002468,sess_000507,page_126,esportes,computador,newsletter,0,1,49.6,100.0,1
evt_002031,2026-03-11 15:13:00,user_002902,sess_001096,page_015,estilo de vida,celular,direto,0,1,44.4,64.9,1
evt_002032,2026-03-06 10:36:00,user_001526,sess_001297,page_138,esportes,computador,direto,0,1,104.9,58.6,0
evt_002033,2026-04-10 16:27:00,user_001145,sess_000501,page_089,finanças,computador,redes sociais,0,1,77.5,72.5,0
evt_002034,2026-04-29 04:06:00,user_001578,sess_001624,page_077,estilo de vida,celular,referência,0,1,78.7,100.0,0
evt_002035,2026-04-20 18:15:00,user_000082,sess_000906,page_111,estilo de vida,computador,direto,0,1,40.8,53.6,0
evt_002036,2026-04-05 00:28:00,user_001570,sess_001926,page_068,entretenimento,celular,redes sociais,0,1,97.0,59.0,0
evt_002037,2026-03-03 09:57:00,user_000081,sess_000176,page_037,esportes,computador,redes sociais,0,1,98.4,59.2,1
evt_002038,2026-04-29 06:40:00,user_000105,sess_000649,page_074,tecnologia,celular,orgânico,0,1,15.4,79.8,0
evt_002039,2026-03-27 23:28:00,user_001660,sess_001442,page_101,esportes,celular,direto,1,1,169.2,63.4,1
evt_002040,2026-03-18 09:06:00,user_001532,sess_001789,page_095,estilo de vida,computador,referência,0,1,38.9,27.0,1
evt_002041,2026-04-23 13:10:00,user_002960,sess_000444,page_024,tecnologia,celular,orgânico,0,1,79.4,22.7,1
evt_002042,2026-04-14 18:49:00,user_001523,sess_001960,page_131,tecnologia,celular,orgânico,0,1,27.7,78.7,1
evt_002043,2026-04-14 23:27:00,user_002939,sess_000387,page_040,tecnologia,tablet,newsletter,0,1,41.4,63.0,0
evt_002044,2026-03-17 15:57:00,user_002421,sess_000832,page_114,tecnologia,celular,orgânico,1,1,124.6,51.3,1
evt_002045,2026-04-29 12:12:00,user_001012,sess_000630,page_044,esportes,celular,direto,0,1,26.5,42.2,0
