event_id,timestamp,publisher_id,site_id,session_id,page_id,page_category,ad_unit,ad_format,device,country,ad_requests,impressions,viewable_impressions,clicks,revenue
evt_000972,2026-03-29 15:16:00,demo_publisher,site B,sess_000438,page_136,tecnologia,rodapé fixo,banner,celular,BR,4,4,4,0,0.01766
evt_000973,2026-03-29 10:45:00,demo_publisher,site B,sess_001353,page_090,tecnologia,meio do artigo,banner,celular,BR,6,3,1,0,0.00811
evt_000974,2026-03-09 21:00:00,demo_publisher,site A,sess_000611,page_012,notícias,meio do artigo,nativo,computador,AR,6,4,3,0,0.01728
evt_000975,2026-03-14 12:51:00,demo_publisher,site C,sess_001492,page_072,notícias,rodapé fixo,banner,celular,MX,2,1,1,0,0.00079
evt_000976,2026-03-06 17:08:00,demo_publisher,site B,sess_001582,page_019,estilo de vida,lateral,banner,computador,BR,3,3,1,0,0.01005
evt_000977,2026-04-04 08:20:00,demo_publisher,site C,sess_000418,page_133,finanças,topo da página,vídeo,computador,BR,4,4,2,0,0.03898
evt_000978,2026-03-22 01:15:00,demo_publisher,site C,sess_001235,page_107,notícias,lateral,banner,celular,BR,4,2,1,0,0.00497
evt_000979,2026-04-03 22:42:00,demo_publisher,site B,sess_000997,page_126,tecnologia,rodapé fixo,vídeo,computador,BR,2,2,2,0,0.01915
evt_000980,2026-04-05 09:11:00,demo_publisher,site A,sess_000588,page_084,notícias,meio do artigo,banner,computador,BR,5,2,2,0,0.00396
evt_000981,2026-04-12 02:52:00,demo_publisher,site B,sess_001176,page_056,notícias,meio do artigo,nativo,celular,BR,5,4,3,0,0.01307
evt_000982,2026-04-02 19:43:00,demo_publisher,site A,sess_001985,page_060,tecnologia,lateral,banner,celular,US,5,4,2,0,0.01925
evt_000983,2026-04-08 21:02:00,demo_publisher,site A,sess_000005,page_132,estilo de vida,meio do artigo,banner,computador,AR,1,0,0,0,0.00326
evt_000984,2026-04-05 05:29:00,demo_publisher,site A,sess_001913,page_022,esportes,intersticial,vídeo,celular,BR,5,3,2,0,0.02127
evt_000985,2026-04-09 03:30:00,demo_publisher,site A,sess_001712,page_123,estilo de vida,meio do artigo,nativo,computador,BR,3,3,2,0,0.0118
evt_000986,2026-04-06 23:58:00,demo_publisher,site B,sess_001059,page_059,entretenimento,lateral,banner,celular,BR,5,3,1,0,0.00399
evt_000987,2026-03-19 23:20:00,demo_publisher,site B,sess_001220,page_083,notícias,rodapé fixo,banner,celular,US,4,4,4,0,0.01222
evt_000988,2026-03-15 18:38:00,demo_publisher,site C,sess_000739,page_093,estilo de vida,topo da página,nativo,celular,AR,4,3,1,0,0.01759
evt_000989,2026-04-17 05:54:00,demo_publisher,site B,sess_000259,page_012,notícias,topo da página,banner,celular,BR,4,4,2,0,0.01814
evt_000990,2026-03-21 13:29:00,demo_publisher,site A,sess_001143,page_021,finanças,intersticial,nativo,computador,BR,2,0,0,0,0.0
evt_000991,2026-04-02 22:46:00,demo_publisher,site C,sess_001632,page_023,finanças,lateral,nativo,computador,MX,4,2,1,0,0.01474
evt_000992,2026-03-12 19:38:00,demo_publisher,site C,sess_000462,page_109,esportes,meio do artigo,nativo,celular,BR,6,3,1,0,0.02715
evt_000993,2026-03-26 21:14:00,demo_publisher,site A,sess_001434,page_011,notícias,topo da página,vídeo,computador,BR,1,1,0,0,0.01289
evt_000994,2026-04-01 18:42:00,demo_publisher,site C,sess_001496,page_085,tecnologia,topo da página,banner,computador,MX,2,1,0,0,0.0095
evt_000995,2026-04-07 13:27:00,demo_publisher,site B,sess_001516,page_016,esportes,topo da página,mídia rica,celular,BR,1,1,1,0,0.00787
evt_000996,2026-04-01 13:58:00,demo_publisher,site A,sess_000680,page_107,entretenimento,meio do artigo,nativo,computador,CL,3,3,2,0,0.01109
evt_000997,2026-03-22 15:20:00,demo_publisher,site A,sess_000784,page_136,esportes,meio do artigo,banner,celular,BR,2,1,1,0,0.00253
evt_000998,2026-04-27 16:57:00,demo_publisher,site B,sess_000833,page_058,tecnologia,topo da página,nativo,celular,BR,4,4,3,0,0.04125
evt_000999,2026-03-31 18:20:00,demo_publisher,site C,sess_001708,page_030,estilo de vida,lateral,nativo,celular,AR,1,1,1,0,0.0
evt_001000,2026-04-18 11:57:00,demo_publisher,site A,sess_001800,page_062,esportes,intersticial,banner,celular,BR,1,1,0,0,0.0016
evt_001001,2026-04-14 04:51:00,demo_publisher,site C,sess_000828,page_097,tecnologia,intersticial,mídia rica,celular,BR,2,1,1,0,0.00697
evt_001002,2026-04-03 11:58:00,demo_publisher,site A,sess_001939,page_102,tecnologia,rodapé fixo,mídia rica,celular,BR,4,3,2,0,0.02601
evt_001003,2026-04-23 04:25:00,demo_publisher,site B,sess_001141,page_089,finanças,meio do artigo,banner,celular,BR,1,1,1,0,0.0062
evt_001004,2026-03-08 16:42:00,demo_publisher,site B,sess_000770,page_081,finanças,meio do artigo,nativo,celular,BR,4,2,1,0,0.01382
evt_001005,2026-04-25 06:19:00,demo_publisher,site A,sess_000002,page_088,estilo de vida,meio do artigo,vídeo,celular,BR,4,4,3,0,0.01601
evt_001006,2026-04-21 00:19:00,demo_publisher,site A,sess_001222,page_031,estilo de vida,topo da página,mídia rica,celular,BR,2,1,1,0,0.0023
evt_001007,2026-03-31 05:13:00,demo_publisher,site A,sess_001290,page_029,finanças,rodapé fixo,nativo,celular,BR,1,1,1,0,0.00209
evt_001008,2026-04-14 00:05:00,demo_publisher,site A,sess_001936,page_130,tecnologia,lateral,banner,tablet,BR,5,4,2,0,0.00876
evt_001009,2026-04-01 05:11:00,demo_publisher,site A,sess_001436,page_081,esportes,lateral,nativo,celular,BR,3,3,2,0,0.0224
evt_001010,2026-03-17 03:01:00,demo_publisher,site B,sess_000060,page_120,finanças,topo da página,banner,tablet,BR,4,4,2,0,0.0033
evt_001011,2026-04-17 23:48:00,demo_publisher,site B,sess_001134,page_087,estilo de vida,topo da página,nativo,computador,BR,5,3,1,0,0.01537
evt_001012,2026-03-15 18:07:00,demo_publisher,site A,sess_001485,page_064,entretenimento,rodapé fixo,nativo,computador,MX,1,1,1,0,0.00509
evt_001013,2026-03-19 20:48:00,demo_publisher,site A,sess_000993,page_080,esportes,topo da página,nativo,computador,BR,5,5,2,0,0.03576
evt_001014,2026-04-01 03:46:00,demo_publisher,site B,sess_000859,page_097,esportes,topo da página,banner,celular,BR,1,1,1,0,0.0
evt_001015,2026-04-20 05:49:00,demo_publisher,site C,sess_001620,page_026,notícias,lateral,nativo,computador,BR,4,2,0,0,0.00939
evt_001016,2026-03-24 00:51:00,demo_publisher,site B,sess_001223,page_065,estilo de vida,lateral,nativo,computador,BR,1,1,1,0,0.00246
evt_001017,2026-03-30 15:33:00,demo_publisher,site A,sess_001363,page_101,finanças,topo da página,banner,computador,BR,1,1,0,0,0.00747
evt_001018,2026-03-03 11:59:00,demo_publisher,site A,sess_000928,page_013,esportes,topo da página,banner,celular,BR,3,1,1,0,0.0034
evt_001019,2026-03-07 22:50:00,demo_publisher,site B,sess_000556,page_011,notícias,rodapé fixo,banner,computador,BR,4,4,3,0,0.00661
evt_001020,2026-03-04 08:33:00,demo_publisher,site B,sess_001038,page_023,entretenimento,rodapé fixo,vídeo,celular,CL,2,1,1,0,0.00252
evt_001021,2026-03-05 07:45:00,demo_publisher,site A,sess_001918,page_083,finanças,meio do artigo,nativo,celular,BR,2,2,1,0,0.00983
evt_001022,2026-04-22 02:40:00,demo_publisher,site B,sess_001205,page_034,estilo de vida,rodapé fixo,nativo,celular,BR,2,2,0,0,0.01055
evt_001023,2026-04-20 12:28:00,demo_publisher,site A,sess_001414,page_061,notícias,meio do artigo,nativo,celular,BR,4,3,2,0,0.00883
evt_001024,2026-04-19 07:30:00,demo_publisher,site A,sess_000249,page_019,notícias,lateral,vídeo,computador,BR,3,1,1,0,0.01666
evt_001025,2026-03-04 08:01:00,demo_publisher,site B,sess_001975,page_035,notícias,meio do artigo,nativo,tablet,BR,6,4,3,0,0.01383
evt_001026,2026-03-05 15:48:00,demo_publisher,site A,sess_000490,page_003,esportes,rodapé fixo,banner,celular,BR,3,3,3,0,0.0066
evt_001027,2026-03-17 20:04:00,demo_publisher,site A,sess_001942,page_113,finanças,rodapé fixo,banner,computador,US,4,2,2,0,0.00859
evt_001028,2026-04-03 22:01:00,demo_publisher,site B,sess_000892,page_065,esportes,meio do artigo,banner,computador,BR,6,4,3,0,0.01443
evt_001029,2026-03-21 01:08:00,demo_publisher,site A,sess_001837,page_025,esportes,topo da página,vídeo,celular,BR,6,5,3,0,0.0425
evt_001030,2026-03-30 06:05:00,demo_publisher,site A,sess_001783,page_074,notícias,rodapé fixo,nativo,celular,BR,3,2,1,0,0.0062
evt_001031,2026-03-11 09:06:00,demo_publisher,site A,sess_001510,page_130,esportes,topo da página,vídeo,celular,BR,2,2,2,0,0.01202
evt_001032,2026-04-13 20:19:00,demo_publisher,site B,sess_001832,page_115,notícias,lateral,vídeo,celular,US,3,3,1,1,0.02251
evt_001033,2026-03-19 20:00:00,demo_publisher,site C,sess_001219,page_123,notícias,meio do artigo,vídeo,tablet,BR,2,1,0,0,0.00683
evt_001034,2026-03-04 23:49:00,demo_publisher,site B,sess_001697,page_057,notícias,topo da página,mídia rica,celular,BR,3,2,1,0,0.01433
evt_001035,2026-04-14 13:28:00,demo_publisher,site C,sess_000345,page_051,estilo de vida,lateral,nativo,computador,BR,1,0,0,0,0.0
evt_001036,2026-04-24 04:00:00,demo_publisher,site C,sess_000141,page_044,entretenimento,meio do artigo,banner,computador,BR,3,2,1,0,0.00247
evt_001037,2026-03-01 21:08:00,demo_publisher,site C,sess_001087,page_043,estilo de vida,rodapé fixo,banner,computador,BR,1,0,0,0,0.0022
evt_001038,2026-03-27 04:48:00,demo_publisher,site A,sess_001619,page_128,notícias,topo da página,nativo,computador,BR,6,4,2,0,0.01264
evt_001039,2026-04-19 15:07:00,demo_publisher,site B,sess_001530,page_020,entretenimento,topo da página,vídeo,computador,BR,1,0,0,0,0.0
evt_001040,2026-04-12 08:52:00,demo_publisher,site B,sess_001056,page_119,entretenimento,topo da página,nativo,celular,US,6,5,4,0,0.01885
evt_001041,2026-04-21 09:25:00,demo_publisher,site A,sess_001042,page_128,finanças,topo da página,banner,celular,MX,6,4,0,0,0.02007
evt_001042,2026-03-25 21:54:00,demo_publisher,site A,sess_001220,page_118,notícias,lateral,vídeo,computador,BR,6,4,3,0,0.01781
evt_001043,2026-03-23 08:03:00,demo_publisher,site C,sess_001736,page_088,tecnologia,meio do artigo,banner,celular,BR,3,3,3,0,0.01027
evt_001044,2026-04-12 13:12:00,demo_publisher,site A,sess_001683,page_119,entretenimento,topo da página,banner,tablet,BR,5,4,2,0,0.00519
evt_001045,2026-03-10 05:12:00,demo_publisher,site C,sess_000220,page_005,tecnologia,intersticial,vídeo,computador,BR,6,3,2,0,0.0143
evt_001046,2026-03-15 08:46:00,demo_publisher,site A,sess_001191,page_114,estilo de vida,topo da página,nativo,computador,MX,6,6,6,0,0.04544
evt_001047,2026-04-06 01:12:00,demo_publisher,site A,sess_000762,page_072,estilo de vida,meio do artigo,banner,celular,BR,6,5,4,0,0.01749
evt_001048,2026-04-10 02:34:00,demo_publisher,site A,sess_001599,page_134,entretenimento,rodapé fixo,banner,celular,MX,3,3,3,0,0.01102
evt_001049,2026-03-08 04:19:00,demo_publisher,site B,sess_001012,page_012,notícias,lateral,nativo,celular,BR,5,5,4,0,0.03321
evt_001050,2026-03-31 11:58:00,demo_publisher,site A,sess_001982,page_130,notícias,meio do artigo,banner,computador,BR,2,2,2,0,0.01028
evt_001051,2026-03-22 21:29:00,demo_publisher,site B,sess_000865,page_080,tecnologia,intersticial,banner,celular,BR,6,5,4,0,0.03119
evt_001052,2026-03-31 02:30:00,demo_publisher,site B,sess_001358,page_015,notícias,meio do artigo,nativo,celular,BR,3,2,1,0,0.00816
evt_001053,2026-04-27 12:08:00,demo_publisher,site A,sess_000218,page_071,esportes,topo da página,nativo,computador,BR,2,2,2,0,0.00803
evt_001054,2026-03-05 14:19:00,demo_publisher,site A,sess_001864,page_006,esportes,topo da página,banner,celular,BR,2,2,1,0,0.0081
evt_001055,2026-04-29 17:28:00,demo_publisher,site B,sess_000307,page_012,esportes,intersticial,nativo,celular,US,6,6,3,0,0.01892
evt_001056,2026-03-27 23:23:00,demo_publisher,site C,sess_000757,page_074,notícias,meio do artigo,nativo,computador,BR,2,2,1,0,0.01078
evt_001057,2026-04-16 07:49:00,demo_publisher,site B,sess_001675,page_114,estilo de vida,rodapé fixo,banner,tablet,US,5,4,4,0,0.02162
evt_001058,2026-03-26 11:14:00,demo_publisher,site B,sess_001934,page_016,finanças,topo da página,banner,computador,BR,2,1,1,0,0.00399
evt_001059,2026-03-19 15:47:00,demo_publisher,site B,sess_000969,page_037,estilo de vida,topo da página,banner,celular,AR,4,3,3,0,0.00325
evt_001060,2026-04-16 05:39:00,demo_publisher,site C,sess_000969,page_055,esportes,rodapé fixo,banner,celular,BR,4,4,1,0,0.01292
evt_001061,2026-04-11 06:14:00,demo_publisher,site A,sess_000098,page_076,entretenimento,intersticial,vídeo,computador,BR,4,3,3,0,0.01215
evt_001062,2026-03-09 15:26:00,demo_publisher,site A,sess_001957,page_001,estilo de vida,topo da página,nativo,celular,BR,2,1,1,0,0.00447
evt_001063,2026-04-12 07:47:00,demo_publisher,site A,sess_000033,page_089,entretenimento,topo da página,mídia rica,computador,BR,6,4,4,0,0.02042
evt_001064,2026-04-15 04:25:00,demo_publisher,site A,sess_000053,page_070,esportes,lateral,banner,computador,BR,6,4,0,0,0.02715
evt_001065,2026-03-24 06:29:00,demo_publisher,site A,sess_000947,page_134,notícias,meio do artigo,nativo,computador,BR,6,5,5,0,0.01632
evt_001066,2026-04-25 12:56:00,demo_publisher,site C,sess_000008,page_042,tecnologia,meio do artigo,nativo,celular,BR,3,3,3,0,0.01304
evt_001067,2026-04-08 10:52:00,demo_publisher,site B,sess_000329,page_069,tecnologia,topo da página,vídeo,tablet,BR,2,2,2,0,0.0154
evt_001068,2026-03-21 00:25:00,demo_publisher,site B,sess_001255,page_012,notícias,intersticial,mídia rica,computador,BR,4,3,1,0,0.0151
evt_001069,2026-03-01 15:26:00,demo_publisher,site C,sess_001410,page_128,estilo de vida,topo da página,nativo,celular,BR,1,1,1,0,0.00195
evt_001070,2026-04-10 11:56:00,demo_publisher,site A,sess_000597,page_116,estilo de vida,topo da página,nativo,tablet,CL,5,5,1,0,0.01505
evt_001071,2026-03-13 13:02:00,demo_publisher,site C,sess_001590,page_050,notícias,meio do artigo,mídia rica,celular,BR,2,1,0,0,0.00561
evt_001072,2026-04-15 09:23:00,demo_publisher,site B,sess_001215,page_065,estilo de vida,topo da página,mídia rica,computador,MX,2,1,0,0,0.00893
evt_001073,2026-04-01 12:07:00,demo_publisher,site A,sess_000457,page_120,esportes,meio do artigo,mídia rica,computador,BR,5,2,2,0,0.02156
evt_001074,2026-03-29 00:05:00,demo_publisher,site A,sess_001425,page_042,notícias,meio do artigo,banner,celular,US,4,2,0,0,0.00798
evt_001075,2026-03-10 19:48:00,demo_publisher,site A,sess_001184,page_033,tecnologia,lateral,banner,computador,AR,1,1,1,0,0.00596
evt_001076,2026-04-12 16:34:00,demo_publisher,site C,sess_001624,page_034,finanças,meio do artigo,banner,celular,BR,6,4,3,0,0.02732
evt_001077,2026-03-10 22:54:00,demo_publisher,site C,sess_000309,page_099,tecnologia,topo da página,vídeo,celular,BR,4,2,1,0,0.0125
evt_001078,2026-03-26 01:33:00,demo_publisher,site A,sess_000462,page_030,tecnologia,rodapé fixo,banner,celular,BR,2,2,1,0,0.01101
evt_001079,2026-04-20 04:16:00,demo_publisher,site B,sess_000607,page_013,entretenimento,meio do artigo,banner,computador,CL,3,3,0,0,0.00634
evt_001080,2026-04-25 05:19:00,demo_publisher,site A,sess_000683,page_023,finanças,meio do artigo,nativo,celular,BR,3,3,0,1,0.0168
evt_001081,2026-04-29 08:21:00,demo_publisher,site B,sess_001777,page_138,finanças,topo da página,banner,celular,BR,6,5,3,0,0.01684
evt_001082,2026-04-27 11:32:00,demo_publisher,site A,sess_001465,page_122,esportes,lateral,vídeo,celular,BR,4,3,3,0,0.02736
evt_001083,2026-04-03 08:35:00,demo_publisher,site A,sess_001088,page_133,estilo de vida,rodapé fixo,banner,computador,US,5,4,2,0,0.00588
evt_001084,2026-03-13 00:41:00,demo_publisher,site C,sess_001081,page_039,finanças,lateral,vídeo,computador,BR,1,1,1,1,0.00924
evt_001085,2026-04-20 08:15:00,demo_publisher,site A,sess_001771,page_062,tecnologia,rodapé fixo,banner,computador,BR,4,3,2,0,0.02418
evt_001086,2026-04-18 02:20:00,demo_publisher,site B,sess_000894,page_069,esportes,topo da página,nativo,computador,BR,1,0,0,0,0.00243
evt_001087,2026-04-29 10:03:00,demo_publisher,site A,sess_000451,page_073,notícias,intersticial,nativo,celular,US,3,3,3,0,0.01004
evt_001088,2026-04-09 01:21:00,demo_publisher,site A,sess_000274,page_004,tecnologia,topo da página,banner,celular,BR,4,3,2,0,0.01705
evt_001089,2026-03-09 11:53:00,demo_publisher,site B,sess_000660,page_084,tecnologia,topo da página,banner,computador,MX,6,3,2,0,0.02068
evt_001090,2026-03-31 04:10:00,demo_publisher,site C,sess_001306,page_006,esportes,meio do artigo,vídeo,celular,BR,2,2,1,0,0.01625
evt_001091,2026-03-27 21:28:00,demo_publisher,site B,sess_000942,page_039,estilo de vida,topo da página,nativo,celular,MX,2,2,0,0,0.01061
evt_001092,2026-04-20 13:50:00,demo_publisher,site A,sess_000844,page_041,finanças,meio do artigo,banner,celular,BR,6,6,2,0,0.01799
evt_001093,2026-03-24 13:18:00,demo_publisher,site C,sess_000960,page_094,tecnologia,topo da página,vídeo,celular,AR,4,3,2,0,0.01907
evt_001094,2026-03-20 17:10:00,demo_publisher,site A,sess_001949,page_125,esportes,rodapé fixo,banner,celular,BR,5,3,3,0,0.01006
evt_001095,2026-03-05 19:16:00,demo_publisher,site C,sess_001995,page_098,finanças,rodapé fixo,nativo,celular,AR,6,6,4,0,0.03898
evt_001096,2026-04-20 03:03:00,demo_publisher,site C,sess_000323,page_061,notícias,lateral,nativo,computador,BR,1,0,0,0,0.0
evt_001097,2026-04-15 07:40:00,demo_publisher,site C,sess_000229,page_073,notícias,meio do artigo,nativo,celular,BR,4,4,3,0,0.00916
evt_001098,2026-03-03 11:22:00,demo_publisher,site B,sess_000489,page_072,tecnologia,meio do artigo,banner,computador,CL,1,0,0,0,0.00177
evt_001099,2026-03-27 00:38:00,demo_publisher,site C,sess_001704,page_021,esportes,rodapé fixo,banner,celular,BR,6,5,4,0,0.00839
evt_001100,2026-03-29 18:47:00,demo_publisher,site C,sess_000919,page_134,notícias,meio do artigo,banner,tablet,BR,3,3,1,0,0.01022
evt_001101,2026-03-29 03:49:00,demo_publisher,site C,sess_001727,page_128,notícias,meio do artigo,banner,computador,BR,3,1,1,0,0.00431
evt_001102,2026-04-25 03:15:00,demo_publisher,site A,sess_001293,page_034,finanças,topo da página,nativo,computador,BR,2,2,2,0,0.02314
evt_001103,2026-03-10 00:58:00,demo_publisher,site A,sess_001106,page_016,tecnologia,topo da página,nativo,computador,BR,4,4,2,0,0.01481
evt_001104,2026-03-19 09:08:00,demo_publisher,site C,sess_000563,page_023,esportes,meio do artigo,banner,tablet,BR,4,2,2,0,0.02405
evt_001105,2026-03-11 20:32:00,demo_publisher,site A,sess_000688,page_088,tecnologia,lateral,banner,celular,BR,6,6,4,0,0.03276
evt_001106,2026-03-15 15:28:00,demo_publisher,site B,sess_000296,page_005,tecnologia,rodapé fixo,nativo,celular,MX,1,0,0,0,0.00083
evt_001107,2026-04-24 10:13:00,demo_publisher,site B,sess_001038,page_015,esportes,intersticial,nativo,computador,BR,5,4,2,0,0.02568
evt_001108,2026-04-26 10:38:00,demo_publisher,site A,sess_000561,page_091,tecnologia,meio do artigo,vídeo,computador,CL,6,5,4,0,0.02271
evt_001109,2026-03-03 16:17:00,demo_publisher,site A,sess_000585,page_021,notícias,meio do artigo,banner,computador,BR,6,5,3,0,0.01646
evt_001110,2026-04-07 22:12:00,demo_publisher,site A,sess_000080,page_010,finanças,rodapé fixo,banner,celular,US,4,3,2,0,0.00835
evt_001111,2026-03-14 23:18:00,demo_publisher,site A,sess_001598,page_003,notícias,meio do artigo,banner,computador,US,5,4,3,0,0.0217
evt_001112,2026-03-12 13:17:00,demo_publisher,site C,sess_001878,page_099,notícias,meio do artigo,nativo,tablet,BR,1,1,1,0,0.00351
evt_001113,2026-03-18 12:33:00,demo_publisher,site A,sess_000997,page_051,notícias,lateral,nativo,celular,BR,1,1,0,0,0.00092
evt_001114,2026-03-12 15:55:00,demo_publisher,site A,sess_001072,page_040,notícias,topo da página,banner,tablet,BR,5,5,3,0,0.01328
evt_001115,2026-03-30 09:53:00,demo_publisher,site A,sess_001851,page_089,tecnologia,topo da página,banner,computador,BR,2,1,0,0,0.00803
evt_001116,2026-04-29 17:40:00,demo_publisher,site A,sess_001023,page_024,estilo de vida,meio do artigo,nativo,celular,BR,5,5,2,0,0.01575
